791,Maker Mini Sumo with Bluetooth Controller,RE-EDIT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Control mini sumo robot via Bluetooth.,2024-07-28,education,3653,4,Khairul_Tajudin,Tutorial,Beginner,"MY, SG, WWW",Sumo/Soccer,TRUE,https://my.cytron.io/tutorial/maker-mini-sumo-with-bluetooth-controller,"['Sumo Robot', 'Bluetooth', 'Robotics', 'Maker Mini Sumo', 'Robotics', 'Sumo Robot']","[{'name': 'Bluetooth Serial Transceiver HC-05', 'price': '13', 'quantity': '1'}, {'name': 'Maker Mini Sumo Controller: Simplifying Sumo Robot for Beginner', 'price': '109', 'quantity': '1'}, {'name': 'Ikedo Mini Sumo Robot Pro Kit', 'price': '660', 'quantity': '1'}, {'name': 'Ikedo Mini Sumo Robot V2', 'price': '399', 'quantity': '1'}, {'name': 'Robot Battle (500g) by Cytron', 'price': 'N/A', 'quantity': '1'}]",
792,Getting Started with IRIV PiControl and CODESYS,UPDATED,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,,Program PiControl using CODESYS.,2024-07-29,industry,2011,0,Huck Phin,Tutorial,Intermediate,"MY, SG, TH, VN, WWW",IRIV,TRUE,https://my.cytron.io/tutorial/iriv-picontrol-getting-started-with-codesys,"['Raspberrypi', 'industry', 'industrial', 'codesys', 'PLC', 'ladder program', 'ladder diagram', 'Structure text', 'ST', 'Raspberry Pi in Industry', 'Industry']","[{'name': 'IRIV PiControl - IR4.0 Industrial Controller', 'price': '1345', 'quantity': '1'}]",
793,Part 1: Simple LED Toggle with Cytron IRIV PiControl and CODESYS,UPDATED,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,,Lesson on toggling LED with PiControl.,2024-07-29,industry,771,0,Huck Phin,Tutorial,Beginner,"MY, SG, TH, VN, WWW",IRIV,TRUE,,,,
794,Part 2: Digital Input with Cytron IRIV PiControl and CODESYS,UPDATED,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,,Lesson on digital input with PiControl.,2024-07-29,industry,842,0,Huck Phin,Tutorial,Intermediate,"MY, SG, TH, VN, WWW",IRIV,TRUE,,,,
795,Part 3: Digital Output with Cytron IRIV PiControl and CODESYS,UPDATED,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,,Lesson on controlling outputs with PiControl.,2024-07-29,industry,908,0,Huck Phin,Tutorial,Intermediate,"MY, SG, TH, VN, WWW",IRIV,TRUE,,,,
796,Part 4: Analog Input with Cytron IRIV PiControl and CODESYS,UPDATED,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,,Lesson on analog input with PiControl.,2024-07-29,industry,932,0,Huck Phin,Tutorial,Intermediate,"MY, SG, TH, VN, WWW",IRIV,TRUE,,,,
797,Part 5: Peer-to-peer with Cytron IRIV PiControl and CODESYS,UPDATED,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,,Setup peer-to-peer communication with PiControl.,2024-07-29,industry,756,0,Huck Phin,Tutorial,Intermediate,"MY, SG, TH, VN, WWW",IRIV,TRUE,,,,
798,AI Table Monitoring System with Nvidia Jetson Orin Nano ,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Object detection table monitoring system.,2024-07-30,education,1618,0,Huck Phin,Tutorial,Intermediate,"MY, SG, TH, WWW",NVIDIA,TRUE,,,,
799,Cytron NodeMCU Starter Kit (Blynk),RE-EDIT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Guide to use NodeMCU Starter Kit with Blynk.,2024-08-01,education,1525,3,Irsyad,Tutorial,Beginner,"MY, SG, WWW",IoT/ESP32,TRUE,https://my.cytron.io/tutorial/get_start_with_nodemcu,"['NodeMCU Starter Kit', 'ESP8266', 'Wireless & IoT']","[{'name': 'Cytron NodeMCU Starter Kit (Blynk)', 'price': '65', 'quantity': '1'}]",
800,Getting Started with MOTION 2350 Pro using CircuitPython,RE-EDIT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Setup MOTION 2350 Pro robotics kit.,2024-08-08,education,2356,0,Hao Zhen,Tutorial,Beginner,"MY, SG, TH, WWW",Motion2350,TRUE,https://my.cytron.io/tutorial/getting-started-with-motion-2350-pro-cp,"['Raspberry Pi', 'Motion Control', 'Robotics', 'RP2350']","[{'name': 'MOTION 2350 Pro - Advanced Robotics Controller for Beginners', 'price': '124', 'quantity': '1'}]",
801,Setting up the MOTION 2350 Pro,SUBTOPIC,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Hardware setup guide for MOTION 2350 Pro.,2024-08-08,education,1563,0,Hao Zhen,Tutorial,Beginner,"MY, SG, TH, WWW",Motion2350,TRUE,,,,
802,Power Up the MOTION 2350 Pro,SUBTOPIC,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Powering the MOTION 2350 Pro kit.,2024-08-08,education,1176,0,Hao Zhen,Tutorial,Beginner,"MY, SG, TH, WWW",Motion2350,TRUE,,,,
803,External Switch,SUBTOPIC,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Lesson on using external switch.,2024-08-08,education,1044,0,Hao Zhen,Tutorial,Beginner,"MY, SG, TH, WWW",Motion2350,TRUE,,,,
804,Blink,SUBTOPIC,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Blink LED with MOTION 2350 Pro.,2024-08-08,education,1040,0,Hao Zhen,Tutorial,Beginner,"MY, SG, TH, WWW",Motion2350,TRUE,,,,
805,Lighting Up the RGB LED,SUBTOPIC,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,RGB LED project.,2024-08-08,education,1032,0,Hao Zhen,Tutorial,Beginner,"MY, SG, TH, WWW",Motion2350,TRUE,,,,
806,Press the Buttons,SUBTOPIC,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Digital input with MOTION 2350 Pro.,2024-08-08,education,777,0,Hao Zhen,Tutorial,Beginner,"MY, SG, TH, WWW",Motion2350,TRUE,,,,
807,Turn on the Music,SUBTOPIC,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Play buzzer sounds with MOTION 2350 Pro.,2024-08-08,education,881,0,Hao Zhen,Tutorial,Beginner,"MY, SG, TH, WWW",Motion2350,TRUE,,,,
808,DC Motor,SUBTOPIC,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Motor control tutorial.,2024-08-08,education,1005,0,Hao Zhen,Tutorial,Beginner,"MY, SG, TH, WWW",Motion2350,TRUE,,,,
809,Micro Servo Motor,SUBTOPIC,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Servo control tutorial.,2024-08-08,education,907,0,Hao Zhen,Tutorial,Beginner,"MY, SG, TH, WWW",Motion2350,TRUE,,,,
810,Read Sensor Value,SUBTOPIC,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Lesson on reading sensors.,2024-08-08,education,705,0,Hao Zhen,Tutorial,Beginner,"MY, SG, WWW",Motion2350,TRUE,,,,
811,Displaying Text on SSD1315 OLED module via I2C,SUBTOPIC,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Show text on SSD1315 OLED.,2024-08-08,education,775,0,Hao Zhen,Tutorial,Beginner,"MY, SG, TH, WWW",Motion2350,TRUE,,,,
812,Flash Resetting RP2350,SUBTOPIC,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Reset RP2350 MCU in MOTION 2350 Pro.,2024-08-09,education,1048,0,Abdul Salam,Tutorial,Beginner,"MY, SG, TH, WWW",Motion2350,TRUE,,,,
813,Raspberry Pi 5 AI Kit: Booth Visitor Counter,ON PROGRESS,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Build people counter with AI Kit.,2024-08-10,education,2147,1,Asri,Tutorial,Intermediate,"MY, SG, WWW","Raspberry Pi, AI",TRUE,https://my.cytron.io/tutorial/raspberry-pi-ai-kit-booth-visitor-counter,"['RaspberryPiAIKit', 'VisitorCounter', 'AI', 'ComputerVision', 'MachineLearning', 'OpenCV', 'Python', 'SmartTech', 'EventTech', 'DIY', 'Raspberry Pi']","[{'name': 'Raspberry Pi Camera Module 3 - 12MP with Auto Focus lens', 'price': '125', 'quantity': '1'}, {'name': 'Raspberry Pi 5 Single Board Computer', 'price': '232', 'quantity': '1'}, {'name': 'Enclosure Case for Raspberry Pi Camera Module V1.3/V2/V3', 'price': '18', 'quantity': '1'}, {'name': 'Raspberry Pi AI Kit-13 TOPS AI Power for Raspberry Pi 5 and Bundles', 'price': 'N/A', 'quantity': '1'}]",
814,Raspberry Pi CM4 Success Story: NexoPrima mCare for Labor Room Information System,UPDATED,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,,Case study of CM4 + PiControl for hospital system.,2024-08-12,industry,1451,0,HY,News,Not a project,"MY, SG, TH, WWW",Raspberry Pi,TRUE,https://my.cytron.io/tutorial/iriv-customization-nexoprima-cm4,['Raspberry Pi CM4 Success Story: NexoPrima mCare for Labor Room Information System'],"[{'name': 'IRIV PiControl - IR4.0 Industrial Controller', 'price': '1345', 'quantity': '1'}]",
815,9 Reasons Why You Need To Buy Creality Ender 3 V3 SE ,RE-EDIT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Blog/reasons to buy Ender 3 V3 SE.,2024-08-15,education,1033,0,Solehin,Protip,Beginner,"MY, SG",3DP,TRUE,,,,
816,Top 10 Easy 3D Printing Projects for Beginners,RE-EDIT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Collection of beginner-friendly 3D prints.,2024-08-16,education,1851,0,Iffah,Protip,Beginner,"MY, SG",3DP,TRUE,https://my.cytron.io/tutorial/easy-3d-printing-projects-beginners,"['3DPrinting', 'DIY', 'BeginnerProjects', 'MakerLife', 'FunPrints', '3DPrintIdeas', 'CreativeMaking', 'Easy3DPrints', 'STEM', 'TechProjects', 'Innovation', 'RapidPrototyping', 'Hobbyist', 'Learn3DPrinting', '3DModeling', '3D Modelling']",,
817,Project 5: Smoke and Flames Alert System,SUBTOPIC,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,IoT project to detect smoke/flames.,2024-08-19,education,371,0,Irsyad,Tutorial,Beginner,"MY, SG, WWW",IoT/ESP32,TRUE,,,,
818,Build Tetris on Raspberry Pi Pico 2 with OLED & Buttons,RE-EDIT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Create Tetris game on Pico 2 with OLED display.,2024-08-21,education,1368,0,Aishah,Tutorial,Beginner,"MY, SG, WWW",RPI Pico,TRUE,https://my.cytron.io/tutorial/tetris-game-using-raspberry-pi-pico-2,"['Raspberry Pi Pico 2', 'RaspberryPiPico', 'Tetris', 'OLED', 'DIY', 'Gaming', 'Microcontroller', 'EmbeddedSystems', 'Electronics', 'Python', 'Hardware', 'Raspberry Pi', 'Components', 'Sensor']","[{'name': 'OLED I2C 0.96Inch 128x64 Blue Display', 'price': '22', 'quantity': '1'}, {'name': 'Raspberry Pi Pico 2 Microcontroller Board', 'price': '24', 'quantity': '1'}, {'name': 'Raspberry Pi Pico 2 Wireless', 'price': '34', 'quantity': '1'}]",
819,IR Remote Control Volume Activity with Raspberry Pi Pico 2,RE-EDIT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Control volume via IR remote and Pico 2.,2024-08-21,education,1296,0,Aishah,Tutorial,Beginner,"MY, SG, WWW",RPI Pico,TRUE,https://my.cytron.io/tutorial/ir-remote-control-volume-activity-using-raspberry-pi-pico,"['Raspberry Pi Pico 2', 'RaspberryPiPico2', 'IRRemoteControl', 'VolumeControl', 'DIYProject', 'Electronics', 'EmbeddedSystems', 'CircuitPython', 'HomeAutomation', 'Infrared', 'Microcontroller', 'Raspberry Pi', 'Components']","[{'name': 'OLED I2C 0.96Inch 128x64 Blue Display', 'price': '22', 'quantity': '1'}, {'name': 'Infrared IR Wireless Remote Control Kits', 'price': '5', 'quantity': '1'}, {'name': 'Raspberry Pi Pico 2 Microcontroller Board', 'price': '24', 'quantity': '1'}]",
820,Crack the Code Game on Raspberry Pi Pico 2 with Servo & LEDs,RE-EDIT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Puzzle game using servo + Pico 2.,2024-08-21,education,1115,0,Aishah,Tutorial,Intermediate,"MY, SG, WWW",RPI Pico,TRUE,https://my.cytron.io/tutorial/crack-the-code-using-raspberry-pi-pico-2,"['Raspberry Pi Pico 2', 'RaspberryPiPico', 'GameDevelopment', 'Potentiometer', 'ServoMotor', 'LEDs', 'MicroPython', 'DIYElectronics', 'EmbeddedSystems', 'MakerProject', 'ArcadeGame', 'Raspberry Pi', 'Sensor']","[{'name': 'SG90 Micro Servo', 'price': '6', 'quantity': '1'}, {'name': 'Raspberry Pi Pico 2 Microcontroller Board', 'price': '24', 'quantity': '1'}]",
821,IR Remote Control Calculator Using Raspberry Pi Pico 2,RE-EDIT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Make calculator using IR remote & Pico 2.,2024-08-21,education,785,0,Aishah,Tutorial,Beginner,"MY, SG, WWW",RPI Pico,TRUE,https://my.cytron.io/tutorial/ir-remote-control-calculator-using-raspberry-pi-pico-2,"['Raspberry Pi Pico 2', 'RaspberryPiPico2', 'IRRemote', 'Calculator', 'OLEDDisplay', 'EmbeddedSystems', 'DIYProject', 'Microcontroller', 'CircuitPython', 'Electronics', 'STEM', 'Raspberry Pi', 'Components']","[{'name': 'OLED I2C 0.96Inch 128x64 Blue Display', 'price': '22', 'quantity': '1'}, {'name': 'Infrared IR Wireless Remote Control Kits', 'price': '5', 'quantity': '1'}, {'name': 'Raspberry Pi Pico 2 Microcontroller Board', 'price': '24', 'quantity': '1'}]",
822,Dino Game on Raspberry Pi Pico 2 with OLED & Button,RE-EDIT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Play Chrome Dino game on Pico 2.,2024-08-21,education,739,0,Aishah,Tutorial,Beginner,"MY, SG, WWW",RPI Pico,TRUE,https://my.cytron.io/tutorial/dino-game-using-raspberry-pi-pico-2,"['Raspberry Pi Pico 2', 'RaspberryPiPico', 'DinoGame', 'OLEDDisplay', 'MicroPython', 'GameDevelopment', 'RetroGaming', 'DIYElectronics', 'EmbeddedSystems', 'MakerProject', 'ArcadeGame', 'Raspberry Pi', 'Components']","[{'name': 'OLED I2C 0.96Inch 128x64 Blue Display', 'price': '22', 'quantity': '1'}, {'name': 'Raspberry Pi Pico 2 Microcontroller Board', 'price': '24', 'quantity': '1'}, {'name': 'Raspberry Pi Pico 2 Wireless', 'price': '34', 'quantity': '1'}]",
823,UFO Game on Raspberry Pi Pico 2 with OLED & Joystick,RE-EDIT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,UFO shooting game on Pico 2 with joystick.,2024-08-21,education,714,0,Aishah,Tutorial,Beginner,"MY, SG, WWW",RPI Pico,TRUE,https://my.cytron.io/tutorial/ufo-game-using-raspberry-pi-pico-2,"['Raspberry Pi Pico 2', 'RaspberryPiPico', 'UFOGame', 'OLED', 'Joystick', 'DIY', 'Gaming', 'Microcontroller', 'EmbeddedSystems', 'Python', 'Hardware', 'Raspberry Pi', 'Components']","[{'name': 'OLED I2C 0.96Inch 128x64 Blue Display', 'price': '22', 'quantity': '1'}, {'name': '2 Axis Analog and Button PS2 Joystick Module', 'price': '4', 'quantity': '1'}, {'name': 'Raspberry Pi Pico 2 Microcontroller Board', 'price': '24', 'quantity': '1'}]",
824,Breakout Game on Raspberry Pi Pico 2 with OLED & Joystick,RE-EDIT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Build Breakout arcade game with Pico 2.,2024-08-21,education,711,0,Aishah,Tutorial,Intermediate,"MY, SG, WWW",RPI Pico,TRUE,https://my.cytron.io/tutorial/breakout-game-using-raspberry-pi-pico-2,"['Raspberry Pi Pico 2', 'RaspberryPiPico', 'GameDevelopment', 'OLEDDisplay', 'Joystick', 'Buzzer', 'MicroPython', 'DIYElectronics', 'EmbeddedSystems', 'MakerProject', 'RetroGaming', 'Raspberry Pi', 'Components']","[{'name': 'OLED I2C 0.96Inch 128x64 Blue Display', 'price': '22', 'quantity': '1'}, {'name': '2 Axis Analog and Button PS2 Joystick Module', 'price': '4', 'quantity': '1'}, {'name': 'Raspberry Pi Pico 2 Microcontroller Board', 'price': '24', 'quantity': '1'}]",
825,Sprinting Speed Monitor with Raspberry Pi Pico 2,RE-EDIT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Monitor sprinting speed with Pico 2 + sensors.,2024-08-21,education,707,0,Aishah,Tutorial,Beginner,"MY, SG, WWW",RPI Pico,TRUE,https://my.cytron.io/tutorial/sprinting-speed-monitor-using-raspberry-pi-pico-2,"['Raspberry Pi Pico 2', 'RaspberryPiPico2', 'SprintingSpeed', 'SportsTech', 'SpeedMonitor', 'DIYProject', 'Microcontroller', 'EmbeddedSystems', 'FitnessTech', 'CircuitPython', 'Electronics', 'Raspberry Pi', 'Components']","[{'name': '5VDC HC-SR04 Ultrasonic Sensor', 'price': '3', 'quantity': '1'}, {'name': 'OLED I2C 0.96Inch 128x64 Blue Display', 'price': '22', 'quantity': '1'}, {'name': 'Raspberry Pi Pico 2 Microcontroller Board', 'price': '24', 'quantity': '1'}]",
826,NodeMCU Kit using Telegram : Weather Monitoring System,RE-EDIT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,make intro page,,IoT weather system with NodeMCU & Telegram.,2024-08-26,education,585,0,Aishah,Tutorial,Beginner,"MY, SG, WWW",IoT/ESP32,TRUE,https://my.cytron.io/tutorial/nodemcu-kit-using-telegram-weather-monitoring-system,"['IoT', 'NodeMCU Kit', 'Wireless & IoT']","[{'name': 'Cytron NodeMCU Starter Kit (Blynk)', 'price': '65', 'quantity': '1'}]",
827,NodeMCU Kit using Telegram : Smart Security System,SUBTOPIC,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,IoT home security using NodeMCU + Telegram.,2024-08-26,education,271,0,Aishah,Tutorial,Beginner,"MY, SG, WWW",IoT/ESP32,TRUE,,,,
828,NodeMCU Kit using Telegram : Rain Alert System,SUBTOPIC,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,IoT rain detection with NodeMCU & Telegram.,2024-08-26,education,250,0,Aishah,Tutorial,Beginner,"MY, SG, WWW",IoT/ESP32,TRUE,,,,
829,NodeMCU Kit using Telegram : Light Control,SUBTOPIC,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,IoT light control via Telegram.,2024-08-26,education,226,0,Aishah,Tutorial,Beginner,"MY, SG, WWW",IoT/ESP32,TRUE,,,,
830,NodeMCU Kit using Telegram : Smoke and Flame Alert System,SUBTOPIC,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Fire alarm IoT project with NodeMCU.,2024-08-26,education,270,0,Aishah,Tutorial,Beginner,"MY, SG, WWW",IoT/ESP32,TRUE,,,,
831,NodeMCU Kit using Telegram : Home Automation,SUBTOPIC,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,IoT smart home with NodeMCU & Telegram.,2024-08-26,education,273,0,Aishah,Tutorial,Beginner,"MY, SG, WWW",IoT/ESP32,TRUE,,,,
832,Custom Object Detection on Raspberry Pi AI Kit with Hailo8L,ON PROGRESS,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Train and deploy custom object detection.,2024-08-27,education,5422,1,Asri,Tutorial,Advanced,"MY, SG, WWW","Raspberry Pi, AI",TRUE,https://my.cytron.io/tutorial/raspberry-pi-ai-kit-custom-object-detection-with-h,"['ObjectDetection', 'RaspberryPi', 'AIKit', 'Hailo8L', 'YOLOv8', 'MachineLearning', 'ONNX', 'HEF', 'DIY', 'STEM', 'Raspberry Pi']","[{'name': 'Raspberry Pi AI Kit-13 TOPS AI Power for Raspberry Pi 5 and Bundles', 'price': 'N/A', 'quantity': '1'}, {'name': 'AI Defect Detection Kit', 'price': '949', 'quantity': '1'}]",
833,Robot Battle Getting Started Instruction,RE-EDIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Edit Thumbnail,,Assembly + coding instructions for Robot Battle kit.,2024-08-27,education,1738,3,Otheya,Tutorial,Beginner,"MY, SG, WWW",Sumo/Soccer,TRUE,https://my.cytron.io/tutorial/Robot-Battle-Getting-Started-Instruction,"['Sumo Robot', 'Robot Battle', 'Bluetooth', 'PS2', 'RC', 'Robotics', 'Maker Mini Sumo', 'Battle Robot']","[{'name': 'Robot Battle (500g) by Cytron', 'price': 'N/A', 'quantity': '1'}]",
834,Raspberry Pi AI Kit: Training Models with Google Colab,ON PROGRESS,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Training AI models with Colab + Pi AI Kit.,2024-08-28,education,3632,0,Asri,Tutorial,Advanced,"MY, SG, WWW","Raspberry Pi, AI",TRUE,https://my.cytron.io/tutorial/raspberry-pi-ai-kit-training-models-with-google-co,,,
835,Raspberry Pi AI Kit: ONNX to HEF Conversion,ON PROGRESS,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Convert AI models to HEF format for Pi AI Kit.,2024-08-28,education,7893,0,Asri,Tutorial,Advanced,"MY, SG, WWW","Raspberry Pi, AI",TRUE,https://my.cytron.io/tutorial/raspberry-pi-ai-kit-onnx-to-hef-conversion,,,
836,Raspberry Pi AI Kit: Custom Model Deployment,ON PROGRESS,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Deploy custom ML models on AI Kit.,2024-08-30,education,3685,0,Asri,Tutorial,Advanced,"MY, SG, WWW","Raspberry Pi, AI",TRUE,https://my.cytron.io/tutorial/everything-you-need-to-know-about-3d-printing-pens,,,
837,Object Detection with Raspberry Pi 5 ,UPDATED,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Run object detection on Pi 5.,2024-08-30,education,3662,1,Solehin,Tutorial,Intermediate,"MY, SG, TH, VN, WWW","Raspberry Pi, AI",TRUE,https://my.cytron.io/tutorial/object-detection-pi5,,,
838,Tutorials for Projects in RBT Textbook,RE-EDIT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Project references aligned with RBT syllabus.,2024-09-04,education,630,0,Iffah,Tutorial,Beginner,MY,STEM/RBT,TRUE,https://my.cytron.io/tutorial/tutorials-for-reka-bentuk-teknologi,"['#RekaBentukTeknologi', '#TutorialRekaBentuk', '#STEMMalaysia', '#PembelajaranInteraktif', '#ProjekSTEM', '#TeknologiUntukPelajar', '#InovasiPendidikan', '#BelajarDenganFun', '#KitPembelajaran', '#TeknologiPendidikan', '#BuatSendiri', '#PelajarBijak', '#IlmuDanInovasi', '#EksperimenMenarik', '#BelajarDenganSTEM', 'micro:bit']","[{'name': 'micro:bit Quick Start Kit', 'price': '39', 'quantity': '1'}, {'name': 'REKA:BIT (with micro:bit V2 included) - Simplifying Robotics with micro:bit', 'price': '142', 'quantity': '1'}]",
839,Pagar Keselamatan Kit RBT Tahun 5,RE-EDIT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Tutorial for safety gate RBT kit (Year 5).,2024-09-05,education,841,0,Iffah,Tutorial,Beginner,MY,STEM/RBT,TRUE,https://my.cytron.io/tutorial/pagar-keselamatan-kit-rbt-tahun-5,"['#PagarKeselamatan', '#RBTKitTahun5', '#mBlock', '#RekaBentukTeknologi', '#CodingUntukPelajar', '#STEMMalaysia', '#MicrocontrollerProjects', '#PendidikanTeknologi', '#HandsOnLearning', '#Mikrobit', 'Arduino Ecosystem', 'micro:bit']","[{'name': 'Kit Reka Bentuk Teknologi RBT Tahun 5 - Maker UNO', 'price': '49', 'quantity': '1'}]",
840,Getting Started With Raspbery PI 5 For Beginners,UPDATED,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Beginner’s setup guide for Pi 5.,2024-09-13,education,1455,1,Solehin,Tutorial,Intermediate,"MY, WWW",Raspberry Pi,TRUE,https://my.cytron.io/tutorial/getting-started-with-pi5,"['raspberry', 'raspberrypi', 'artificialintelligence', 'Raspberry Pi']","[{'name': 'USB2.0 Cytron microSD Card Reader/Writer Adapter', 'price': '4', 'quantity': '1'}, {'name': 'Raspberry Pi Approved MakerDisk microSD Card with RPi OS', 'price': '44', 'quantity': '1'}, {'name': 'Raspberry Pi 5 Heatsink and Active Cooler', 'price': '27', 'quantity': '1'}, {'name': 'Raspberry Pi 5 USB-C PD (Power Delivery) 27W PSU', 'price': '63', 'quantity': '1'}, {'name': 'Raspberry Pi 5 Single Board Computer', 'price': '232', 'quantity': '1'}, {'name': 'Official Raspberry Pi 5 Case', 'price': '49', 'quantity': '1'}]",
841,Enhance RTSP Camera with Raspberry Pi AI Kit,ON PROGRESS,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Add AI detection to RTSP camera streams.,2024-09-25,education,2117,2,Asri,Tutorial,Intermediate,"MY, SG, WWW","Raspberry Pi, AI",TRUE,https://my.cytron.io/tutorial/turn-your-rtsp-camera-smart-with-raspberry-pi-ai-kit,"['RaspberryPiAIKit', 'RTSP', 'AI', 'SmartMonitoring', 'ComputerVision', 'MachineLearning', 'Surveillance', 'OpenCV', 'Python', 'DIY', 'Raspberry Pi 5', 'Raspberry Pi']","[{'name': 'Raspberry Pi AI Kit-13 TOPS AI Power for Raspberry Pi 5 and Bundles', 'price': 'N/A', 'quantity': '1'}, {'name': 'Raspberry Pi AI Camera - IMX500 12MP Intelligent Vision Sensor', 'price': '346', 'quantity': '1'}, {'name': 'Raspberry Pi AI HAT+', 'price': '346', 'quantity': '1'}]",
842,Getting Started with MOTION 2350 Pro using Arduino IDE,RE-EDIT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Program MOTION 2350 Pro with Arduino IDE.,2024-09-26,education,1918,1,Solehin,Tutorial,Beginner,"MY, SG, WWW",Motion2350,TRUE,https://my.cytron.io/tutorial/getting-started-with-motion-2350-pro-using-arduino-ide,"['Raspberry Pi', 'Motion Control', 'Robotics', 'RP2350', 'Arduino IDE', 'Arduino Ecosystem']","[{'name': 'MOTION 2350 Pro - Advanced Robotics Controller for Beginners', 'price': '124', 'quantity': '1'}]",
843,Setting Up the MOTION 2350 PRO Using Arduino IDE,SUBTOPIC,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Initial setup for MOTION 2350 Pro with Arduino IDE.,2024-09-26,education,1023,0,Solehin,Tutorial,Beginner,"MY, SG, WWW",Motion2350,TRUE,,,,
844,Power Up the MOTION 2350 Pro,SUBTOPIC,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Lesson on powering up MOTION 2350 Pro.,2024-09-26,education,633,0,Solehin,Tutorial,Beginner,"MY, SG, WWW",Motion2350,TRUE,,,,
845,External Switch,SUBTOPIC,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Setup external switch input.,2024-09-26,education,543,0,Affan,Tutorial,Beginner,"MY, SG, WWW",Motion2350,TRUE,,,,
846,Blink,SUBTOPIC,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Blink LED with MOTION 2350 Pro.,2024-09-26,education,556,0,Affan,Tutorial,Beginner,"MY, SG, WWW",Motion2350,TRUE,,,,
847,Lighting Up the RGB LED,SUBTOPIC,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Control RGB LEDs.,2024-09-26,education,525,0,Solehin,Tutorial,Beginner,"MY, SG, WWW",Motion2350,TRUE,,,,
848,Press the Buttons,SUBTOPIC,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Use button inputs with MOTION 2350 Pro.,2024-09-26,education,486,0,Affan,Tutorial,Beginner,"MY, SG, WWW",Motion2350,TRUE,,,,
